id,ogc_fid,fid,osm_id,addr:street,network,addr:subward,name,contact:phone,addr:city,shop,addr:municipality,opening_hours,addr:ward,longitude,latitude
mwanza_businesses.827,827,827,8570900600,,,Kirumba Kati,,,Mwanza,gas,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8980017,-2.5039995
mwanza_businesses.828,828,828,8570901205,,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8981304,-2.5040853
mwanza_businesses.829,829,829,8570901029,,,Kirumba Kati,Kitinga Retail Shop,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8982592,-2.5041067
mwanza_businesses.830,830,830,8570901008,Penda,,Kirumba Kati,My Wanza Saloon,,Mwanza,beauty,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8982915,-2.503829
mwanza_businesses.831,831,831,8570901178,,,Kirumba Kati,,,Mwanza,beverages,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983021,-2.503828
mwanza_businesses.832,832,832,8570900945,Penda,,Kirumba Kati,,,Mwanza,vacant,Ilemela,,Kirumba,32.8983242,-2.5038453
mwanza_businesses.833,833,833,8570900676,,MPESA;Airtel Money;TigoPesa;CRDB;NMB,Kirumba Kati,Kapumbe,,Mwanza,stationery,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983235,-2.503828
mwanza_businesses.834,834,834,8570900844,,,Kirumba Kati,,,Mwanza,alcohol,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983235,-2.5038066
mwanza_businesses.835,835,835,8570900777,,,Kirumba Kati,Amos Shop,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983235,-2.5037637
mwanza_businesses.836,836,836,8570901058,,,Kirumba Kati,Ukerewe,,Mwanza,butcher,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.898345,-2.5037423
mwanza_businesses.837,837,837,8570901245,,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.898345,-2.5036994
mwanza_businesses.838,838,838,8570901080,,,Kirumba Kati,Abou-900,0753335900,Mwanza,greengrocer,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.898345,-2.5037637
mwanza_businesses.839,839,839,8570900916,,,Kirumba Kati,,,Mwanza,vacant,Ilemela,,Kirumba,32.8983665,-2.5036994
mwanza_businesses.840,840,840,8570900748,Penda,,Kirumba Kati,,,Mwanza,tailor,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983731,-2.5038453
mwanza_businesses.841,841,841,8570900607,,,Kirumba Kati,Isack Mafillet,0762276318,Mwanza,butcher,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983879,-2.5035708
mwanza_businesses.842,842,842,8570900580,,,kirumba Kati,Chelsea,,Mwanza,butcher,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983879,-2.5035279
mwanza_businesses.843,843,843,8570901155,,,kirumba Kati,Modern Rock City,,Mwanza,butcher,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983879,-2.503485
mwanza_businesses.844,844,844,8570901223,,,Kirumba Kati,Nba- Hamisaga,,Mwanza,butcher,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983879,-2.5035493
mwanza_businesses.845,845,845,8570901235,Penda,,Kirumba Kati,,,Mwanza,vacant,Ilemela,,Kirumba,32.898471,-2.5038779
mwanza_businesses.846,846,846,8570900905,Penda,,Kirumba Kati,Tutaviacha Shop,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8985036,-2.5038942
mwanza_businesses.847,847,847,8570900655,Penda,,Kirumba Kati,Kelvin Shop,,Mwanza,houseware,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8985363,-2.5038942
mwanza_businesses.848,848,848,8570900979,Penda,,Kirumba Kati,,,Mwanza,vacant,Ilemela,,Kirumba,32.8985526,-2.5039105
mwanza_businesses.849,849,849,8570901091,Penda,,Kirumba Kati,,,Mwanza,tailor,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8985689,-2.5039268
mwanza_businesses.850,850,850,8570900706,Penda,,Kirumba Kati,,,Mwanza,vacant,Ilemela,,Kirumba,32.8985852,-2.5039268
mwanza_businesses.851,851,851,8570900730,,,Kirumba Kati,,,Mwanza,vacant,Ilemela,,Kirumba,32.8986025,-2.5041924
mwanza_businesses.852,852,852,8570900949,Penda,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8986178,-2.5038779
mwanza_businesses.853,853,853,8570901017,Penda,,Kirumba Kati,,,Mwanza,variety_store,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8986831,-2.503829
mwanza_businesses.854,854,854,8570901128,,,Kirumba Kati,,,Mwanza,clothes,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.898704,-2.5042912
mwanza_businesses.855,855,855,8570900881,Penda,,Kirumba Kati,Msema Kweli Shop,,Mwanza,variety_store,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8987157,-2.5038453
mwanza_businesses.856,856,856,8570901047,Penda,,Kirumba Kati,Mama Shushuu,,Mwanza,houseware,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8987647,-2.5038616
mwanza_businesses.857,857,857,8570901000,Penda,,Kirumba Kati,Christ is the king of kings,0754093903,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8987973,-2.5038616
mwanza_businesses.858,858,858,8570901252,,,Kirumba Kati,Kabago,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8983665,-2.5035708
mwanza_businesses.859,859,859,8570900792,,,Magomeni,,,Mwanza,gas,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8951265,-2.5035802
mwanza_businesses.860,860,860,8570900920,Mlimani,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8917146,-2.5035708
mwanza_businesses.861,861,861,8570900895,Nyakabama Street,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8929985,-2.503301
mwanza_businesses.862,862,862,8570900875,Ngussa Street,,Mlimani,,,Mwanza,beauty,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8924699,-2.5032875
mwanza_businesses.863,863,863,8570900834,,,Magomeni,,,Mwanza,alcohol,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8952647,-2.5032765
mwanza_businesses.864,864,864,8570900708,mlimani,,Mlimani,Johari Hair Dressing Saloon,,Mwanza,hairdresser,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8915644,-2.5032492
mwanza_businesses.865,865,865,8570900716,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8953476,-2.5031385
mwanza_businesses.866,866,866,8570900821,,,Magomeni,,,Mwanza,gas,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8964996,-2.5030992
mwanza_businesses.867,867,867,8570900654,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8963709,-2.5030992
mwanza_businesses.868,868,868,8570900623,,,Magomeni,,,Mwanza,clothes,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8960986,-2.5029544
mwanza_businesses.869,869,869,8570900932,Nyabakama,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.892805,-2.5029459
mwanza_businesses.870,870,870,8570900802,,,Magomeni,,,Mwanza,hairdresser,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8966069,-2.5028848
mwanza_businesses.871,871,871,8570900825,mlimani,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8924012,-2.5028419
mwanza_businesses.872,872,872,8570900633,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8966767,-2.5028211
mwanza_businesses.873,873,873,8570900667,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8958774,-2.5028205
mwanza_businesses.874,874,874,8570900854,mlimani,,Mlimani,Rehema Tailor,,Mwanza,tailor,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8917575,-2.5027776
mwanza_businesses.875,875,875,8570900698,,,Magomeni,,,Mwanza,greengrocer,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8956842,-2.5027133
mwanza_businesses.876,876,876,8570900941,mlimani,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8920794,-2.502456
mwanza_businesses.877,877,877,8570900794,Gengeni,,Mlimani,Mama Maua Juice,,Mwanza,greengrocer,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8918205,-2.5024546
mwanza_businesses.878,878,878,8570900625,Gengeni,,Mlimani,Garment,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8918429,-2.502449
mwanza_businesses.879,879,879,8570900793,Gengeni,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8928681,-2.5024229
mwanza_businesses.880,880,880,8570900961,,,Magomeni,,,Mwanza,video,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8959846,-2.5024132
mwanza_businesses.881,881,881,8570900969,,,Magomeni,,,Mwanza,alcohol,Ilemela,Mo-Fr 08:00-18:00;Sa-Su 08:00-15:00,Kirumba,32.8965425,-2.5030134
mwanza_businesses.882,882,882,8570900981,,,Magomeni,,,Mwanza,beverages,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8954053,-2.5030134
mwanza_businesses.883,883,883,8570900985,,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8962989,-2.5023177
mwanza_businesses.884,884,884,8570900995,mlimani,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8919291,-2.5036351
mwanza_businesses.885,885,885,8570901003,,,Magomeni,,,Mwanza,copyshop,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8954911,-2.5029062
mwanza_businesses.886,886,886,8570901020,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8961349,-2.5025418
mwanza_businesses.887,887,887,8570901028,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8955626,-2.5029474
mwanza_businesses.888,888,888,8570901041,mlimani,,Mlimani,,,Mwanza,furniture,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8915858,-2.5033778
mwanza_businesses.889,889,889,8570901043,,,Magomeni,,,Mwanza,beverages,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8958559,-2.5023488
mwanza_businesses.890,890,890,8570901060,,,,,,Mwanza,video,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8916502,-2.5034636
mwanza_businesses.891,891,891,8570901086,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8964996,-2.5031206
mwanza_businesses.892,892,892,8570901094,mlimani,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.892251,-2.5028633
mwanza_businesses.893,893,893,8570901103,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8960705,-2.5029491
mwanza_businesses.894,894,894,8570901105,Mlimani,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8919506,-2.5026704
mwanza_businesses.895,895,895,8570900783,Mlimani,,Mlimani,,,Mwanza,greengrocer,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8915059,-2.5029184
mwanza_businesses.896,896,896,8570900951,mlimani,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8915215,-2.5029277
mwanza_businesses.897,897,897,8570901125,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8960705,-2.502456
mwanza_businesses.898,898,898,8570901126,Gengeni,,Mlimani,,,Mwanza,convenience,Ilemela,24/7,Kirumba,32.8917575,-2.5025632
mwanza_businesses.899,899,899,8570901133,Gengeni,,Mlimani,Yote Shop,,Mwanza,hardware,Ilemela,Mo-Sa 09:00-17:00;Mo-Sa 08:00-18:00,Kirumba,32.891736,-2.5025418
mwanza_businesses.900,900,900,8570901144,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8957701,-2.5027562
mwanza_businesses.901,901,901,8570901185,mlimani,,Mlimani,,,Mwanza,tailor,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8916717,-2.5028848
mwanza_businesses.902,902,902,8570901195,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8952765,-2.5032706
mwanza_businesses.903,903,903,8570901197,Gengeni,,Mlimani,Mnyamas Butcher,,Mwanza,butcher,Ilemela,24/7,Kirumba,32.891865,-2.5024504
mwanza_businesses.904,904,904,8570901204,,,Magomeni,,,Mwanza,hairdresser,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8966988,-2.5027856
mwanza_businesses.905,905,905,8570901237,,,Magomeni,,,Mwanza,mobile_phone,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8958988,-2.5028419
mwanza_businesses.906,906,906,8570901292,,,Magomeni,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.895237,-2.5033731
mwanza_businesses.907,907,907,8570901302,Gengeni,,Mlimani,,,Mwanza,agrarian,Ilemela,Mo-Sa 09:00-17:00;Mo-Sa 08:00-18:00,Kirumba,32.891736,-2.5025203
mwanza_businesses.908,908,908,8570901314,,,Magomeni,,,Mwanza,greengrocer,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8959632,-2.5023917
mwanza_businesses.909,909,909,8570900682,,,Kirumba Kati,King Enos,,Mwanza,wholesale,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8984094,-2.5034636
mwanza_businesses.910,910,910,8570900590,Sokoni Street,,Kirumba Kati,Upendo Shop,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8987484,-2.5034378
mwanza_businesses.911,911,911,8570900687,,,Kirumba Kati,,,Mwanza,butcher,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8984308,-2.5034207
mwanza_businesses.912,912,912,8570900611,Sokoni Street,,Kirumba Kati,Maginga' Butchery,,Mwanza,butcher,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8986505,-2.5034052
mwanza_businesses.913,913,913,8570900929,,,Kirumba Kati,,,Mwanza,beverages,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8984308,-2.5033993
mwanza_businesses.914,914,914,8570900591,Sokoni Street,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8986015,-2.5033889
mwanza_businesses.915,915,915,8570900759,,,Kirumba Kati,,,Mwanza,gas,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8984308,-2.5033778
mwanza_businesses.916,916,916,8570900697,Swahili B,,Kirumba Kati,Mvamo Electronics,0759142322,Mwanza,electronics,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8991153,-2.5033266
mwanza_businesses.917,917,917,8570900939,,,Kirumba Kati,Tonny,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8989458,-2.5032921
mwanza_businesses.918,918,918,8570900599,,,kirumba Kati,Mama Mu,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8989458,-2.5032706
mwanza_businesses.919,919,919,8570900768,,,Kirumba Kati,Madiruu,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8989673,-2.5032706
mwanza_businesses.920,920,920,8570900977,,,kirumba Kati,Mary Dressing Wear,,Mwanza,clothes,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8988171,-2.5032278
mwanza_businesses.921,921,921,8570900841,Swahili B,,Kirumba Kati,,,Mwanza,fishing,Ilemela,Mo-Sa 09:00-17:00,Kirumba,32.8991627,-2.5032005
mwanza_businesses.922,922,922,8570900674,Swahili B,,Kirumba Kati,Sammy Doty,,Mwanza,car_parts,Ilemela,Mo-Sa 09:00-17:00;Mo-Sa 09:00-20:00,Kirumba,32.8991469,-2.5031847
mwanza_businesses.923,923,923,8570900643,,,Kirumba Kati,Hafidhi Cosmetics,,Mwanza,cosmetics,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8985596,-2.5030992
mwanza_businesses.924,924,924,8570900581,,,Kirumba Kati,,,Mwanza,wholesale,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.898581,-2.5030563
mwanza_businesses.925,925,925,8570900823,,,Kirumba Kati,La Prima Depot,,Mwanza,alcohol,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8986025,-2.5030134
mwanza_businesses.926,926,926,8570900903,Swahili B,,Kirumba Kati,Don Auto Parts,0652730981,Mwanza,car_parts,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8991942,-2.5029956
mwanza_businesses.927,927,927,8570900736,Swahili B,,Kirumba Kati,Alex Auto Parts,,Mwanza,car_parts,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.89921,-2.5029956
mwanza_businesses.928,928,928,8570900738,,,Kirumba Kati,Mama Tarki Saloon,,Mwanza,beauty,Ilemela,Mo-Sa 09:00-20:00;Mo-Sa 08:00-18:00,Kirumba,32.8985381,-2.5029277
mwanza_businesses.929,929,929,8570900813,,,Kirumba Kati,Nyehunge,,Mwanza,travel_agency,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8985555,-2.5028633
mwanza_businesses.930,930,930,8570900873,,,Kirumba Kati,,,Mwanza,vacant,Ilemela,,Kirumba,32.898581,-2.5028419
mwanza_businesses.931,931,931,8570900852,,,Kirumba Kati,Blessing House of Nails,,Mwanza,beauty,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.898581,-2.5028205
mwanza_businesses.932,932,932,8570900882,,,Kirumba Kati,Mtoka Barbershop,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.898581,-2.502799
mwanza_businesses.933,933,933,8570900993,Sokoni Street,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8986831,-2.5034215
mwanza_businesses.934,934,934,8570901006,,,Kirumba Kati,Sara Beauty Saloon,,Mwanza,beauty,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8988385,-2.5032063
mwanza_businesses.935,935,935,8570901013,,,Kirumba Kati,,,Mwanza,butcher,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8984094,-2.5034421
mwanza_businesses.936,936,936,8570901048,,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.898581,-2.5031206
mwanza_businesses.937,937,937,8570901067,Swahili B,,Kirumba Kati,Sarafu Auto Parts,0755819934,Mwanza,car_parts,Ilemela,Mo-Sa 09:00-17:00,Kirumba,32.8991942,-2.5030113
mwanza_businesses.938,938,938,8570901101,,,Kirumba Kati,,,Mwanza,electronics,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8989673,-2.5032921
mwanza_businesses.939,939,939,8570901114,,,Kirumba Kati,,,Mwanza,convenience,Ilemela,,Kirumba,32.8986025,-2.5028419
mwanza_businesses.940,940,940,8570901140,Swahili B,,Kirumba Kati,Ellys Auto Parts,,Mwanza,car_parts,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.89921,-2.5030271
mwanza_businesses.941,941,941,8570901142,,,Kirumba Kati,MB,,Mwanza,stationery,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8985381,-2.5030992
mwanza_businesses.942,942,942,8570901156,,,Kirumba Kati,,,Mwanza,clothes,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8985381,-2.5029062
mwanza_businesses.943,943,943,8570901172,,,Kirumba Kati,Kessy Enterprises,,Mwanza,vacant,Ilemela,,Kirumba,32.8988385,-2.5032278
mwanza_businesses.944,944,944,8570901232,Swahili B,,Kirumba Kati,,,Mwanza,electronics,Ilemela,Mo-Sa 09:00-17:00,Kirumba,32.8991942,-2.5030271
mwanza_businesses.945,945,945,8570901244,Swahili B,,Kirumba Kati,Weston Solutions,0752002280,Mwanza,car_repair,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.899467,-2.5030548
mwanza_businesses.946,946,946,8570901259,,,Kirumba Kati,Tinael Min Supermarket,,Mwanza,supermarket,Ilemela,Mo-Sa 09:00-20:00,Kirumba,32.8985596,-2.5030134
mwanza_businesses.947,947,947,8570901281,,,Kirumba Kati,Balbina Saloon,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8986025,-2.502799
mwanza_businesses.948,948,948,8570901309,,,Kirumba Kati,,,Mwanza,car_repair,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8990746,-2.5029277
mwanza_businesses.949,949,949,8570901311,,,Kirumba Kati,Rock City Bakery,,Mwanza,bakery,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8985381,-2.5030777
mwanza_businesses.950,950,950,8570900938,Kabuhoro,,Kabuhoro,,,Mwanza,kiosk,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8894862,-2.5028754
mwanza_businesses.951,951,951,8570900869,Kabuhoro,,Kabuhoro,,,Mwanza,kiosk,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8893229,-2.5028483
mwanza_businesses.952,952,952,8570900673,Kabuhoro,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8875518,-2.5028419
mwanza_businesses.953,953,953,8570900703,Kabuhoro,,Kabuhoro,Husigaliye Hair Cutting Salon,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8893971,-2.5028204
mwanza_businesses.954,954,954,8570900722,Kabuhoro,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8875413,-2.5028147
mwanza_businesses.955,955,955,8570900727,Gengeni,,Mlimani,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00;24/7,Kirumba,32.8914995,-2.5027017
mwanza_businesses.956,956,956,8570900745,Kabuhoro,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8880024,-2.5026918
mwanza_businesses.957,957,957,8570900962,Gengeni,,Mlimani,,,Mwanza,clothes,Ilemela,24/7,Kirumba,32.8917928,-2.502292
mwanza_businesses.958,958,958,8570900998,,,kigoto,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8853591,-2.5017607
mwanza_businesses.959,959,959,8570900924,,,Kigoto,,,Mwanza,gas,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8849554,-2.5017057
mwanza_businesses.960,960,960,8570900652,,,Kigoto,,,Mwanza,hairdresser,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8861141,-2.5017057
mwanza_businesses.961,961,961,8570900587,,,Kigoto,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8850842,-2.5017057
mwanza_businesses.962,962,962,8570900840,,,Kabuhoro,Dada H Garment,,Mwanza,clothes,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8895903,-2.5011269
mwanza_businesses.963,963,963,8570901171,,,Kabuhoro,,,Mwanza,convenience,Ilemela,,Kirumba,32.8895688,-2.5010626
mwanza_businesses.964,964,964,8570901077,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8895044,-2.5008697
mwanza_businesses.965,965,965,8570900598,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8895044,-2.5008482
mwanza_businesses.966,966,966,8570900767,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8894845,-2.500829
mwanza_businesses.967,967,967,8570900629,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8891182,-2.5007625
mwanza_businesses.968,968,968,8570900798,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8889894,-2.5007625
mwanza_businesses.969,969,969,8570901034,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8891611,-2.5007625
mwanza_businesses.970,970,970,8570901100,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8894615,-2.5007625
mwanza_businesses.971,971,971,8570901110,,,Kabuhoro,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8894615,-2.5007411
mwanza_businesses.972,972,972,8570900660,,,Kigoto,,,Mwanza,beverages,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8858884,-2.5005098
mwanza_businesses.973,973,973,8570901159,,,Ibanda Kati,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8898478,-2.4974826
mwanza_businesses.974,974,974,8570900996,,,Ibanda Kati,,,Mwanza,convenience,Ilemela,Mo-Fr 08:00-18:00; Sa-Su 08:00-15:00,Kirumba,32.8899765,-2.4973325
mwanza_businesses.975,975,975,8570901061,,,Kirumba Kati,,,Mwanza,convenience,Ilemela,Mo-Sa 08:00-18:00,Kirumba,32.8901052,-2.4973111
mwanza_businesses.976,976,976,8570901163,,,Ibanda Kati,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8894401,-2.4973111
mwanza_businesses.977,977,977,8570900826,,,Ibanda Juu,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8900623,-2.4969252
mwanza_businesses.978,978,978,8570900658,,,Ibanda Juu,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8900623,-2.496818
mwanza_businesses.979,979,979,8570901001,,,Ibanda Juu,,,Mwanza,video,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8901267,-2.4964107
mwanza_businesses.980,980,980,8570900641,,,Ibanda Juu,,,Mwanza,butcher,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8915429,-2.4954675
mwanza_businesses.981,981,981,8570900811,,,Ibanda Juu,,,Mwanza,convenience,Ilemela,Mo-Su 09:00-21:00,Kirumba,32.8915215,-2.495446
